,id,film,year,awards,nominations
284,5149ca40-6bbd-4f48-9c08-8e907d80af70,The Incredibles,2004,2,4
285,4fd9dfdc-071b-44da-a16d-a223835a11ac,Finding Neverland,2004,1,7
286,3bbd51fc-b7f3-46d5-ad00-746e20e3e348,Sideways,2004,1,5
287,debf4854-1e10-4ddc-8e58-b375356780e4,Lemony Snicket's A Series of Unfortunate Events,2004,1,4
288,905628ce-9b47-4ecd-b9a6-0baf061a6f02,Spider-Man 2,2004,1,3
289,5bfc2654-7852-4a33-9ea2-b5a832a7ef72,Eternal Sunshine of the Spotless Mind,2004,1,2
290,3bdd251d-fc6e-4022-805c-3ea732ce12b7,The Motorcycle Diaries,2004,1,2
291,cbfb988c-9e76-4c80-ba37-382e15b2c4b9,The Sea Inside,2004,1,2
292,2f49f9b7-0e6a-43d5-b5e3-c3ede769bd4c,Born into Brothels,2004,1,1
293,275acb62-acca-4362-88b2-8c323c071db1,Mighty Times: The Children's March,2004,1,1
294,538278c8-a4c8-43c8-8542-f97c9e17165f,Wasp,2004,1,1
295,f751eab9-323a-4111-a6a4-a43d79394981,Ryan,2004,1,1
296,9133d014-6f35-4ea5-a15d-f6f777b543ae,The Lord of the Rings: The Return of the King,2003,11,11
297,7eae7836-ffa2-421c-80b6-76d6a4a5cac6,Master and Commander: The Far Side of the World,2003,2,10
298,e8b8d5dd-e54a-4554-a8aa-edb29814c828,Mystic River,2003,2,6
299,ae0b8c81-5ea6-4b99-abe3-d858ed6ae07f,Cold Mountain,2003,1,7
300,05fcb586-b263-4403-b963-95c4d9b06e96,Lost in Translation,2003,1,4
301,ffed0289-68f5-49c2-b90f-6e2cd83af0a8,Finding Nemo,2003,1,4
302,f19da0ee-c557-4d28-8145-573402fa6a39,The Barbarian Invasions,2003,1,2
303,71f99b03-0255-4531-847b-beb640890091,Two Soldiers,2003,1,1
304,166e5f60-8d00-4043-b6b5-6ce26fc9ff76,Monster,2003,1,1
305,78136867-84eb-420c-999b-a2de478219ad,Harvie Krumpet,2003,1,1
306,aa1aef7a-8700-4051-b863-cc6ae5f17764,Chernobyl Heart,2003,1,1
307,067bb0e5-861a-4509-befb-85655aeaa821,The Fog of War,2003,1,1
308,4df22c11-369c-456c-9c25-b9ca7a2a0519,Chicago,2002,6,13
309,cb5a92ad-6a49-4594-ab85-ae76fcee3b56,The Pianist,2002,3,7
310,d803aebf-5942-4289-acad-6b63a1a1cab7,The Lord of the Rings: The Two Towers,2002,2,6
311,4f5d14b9-0d7b-40d4-bea0-9a40a6f1fbde,Frida,2002,2,6
312,c280e5e6-ecf0-4e96-ad35-3b0a299a6661,The Hours,2002,1,9
313,5adba51d-790f-4c92-a0ab-7f89abaac70c,Road to Perdition,2002,1,6
314,e610ecbd-8229-445f-8058-917a135484a3,Adaptation,2002,1,4
315,7a955eb7-7075-43a4-acbb-d29c0a6dfabc,Talk to Her (Hable con ella),2002,1,2
316,b865946b-91bc-4ded-b94b-62aad0f127bb,This Charming Man (Der Er En Yndig Mand),2002,1,1
317,63a5a10a-ff71-4c93-a793-c80c14067a71,Spirited Away,2002,1,1
318,3465f16b-6ec3-4407-986d-83113cc34ba3,Nowhere in Africa (Nirgendwo in Afrika),2002,1,1
319,72ffb18e-c9bc-4e51-bade-d43111c98d10,The ChubbChubbs!,2002,1,1
320,ed4193a1-4ab5-4a25-9c06-c12fea63da7e,Twin Towers,2002,1,1
321,8981c52d-d6e8-4055-90d8-02e83595eba0,Bowling for Columbine,2002,1,1
322,1217602c-8202-42bf-b1ed-f4e4ef9283f9,8 Mile,2002,1,1
323,cbe4ca7f-31aa-4d35-b384-f0aea85937ec,A Beautiful Mind,2001,4,8
324,ffebef4f-85d4-4ab3-94f4-03c2ea01ec76,The Lord of the Rings: The Fellowship of the Ring,2001,4,13
325,028bfd0c-fea8-4710-bc9b-f79092b2d715,Moulin Rouge!,2001,2,8
326,8f747fa0-0af6-43dd-9d60-e7618c0beed1,Black Hawk Down,2001,2,4
327,de02bde5-231f-44ee-8f1c-c3b362b8a513,Gosford Park,2001,1,7
328,9c2d18f2-b284-4d44-be3b-7dea8610873b,"Monsters, Inc.",2001,1,4
329,ed9c2c76-a711-4f86-88a7-d2a7db9bd3a6,Pearl Harbor,2001,1,4
330,5b32a297-579c-4e35-b64f-bb08916ad4fc,Iris,2001,1,3
331,0545dfa6-813f-4994-8c82-ca4b30d3a41b,Shrek,2001,1,2
332,e49de9d5-67c6-4ec0-8093-017e2ad6ec0c,Training Day,2001,1,2
333,154c41a8-5784-4613-9e78-98be378491e7,Monster's Ball,2001,1,2
334,5874f199-1890-4131-ba5f-113b322a1df3,Thoth,2001,1,1
335,110d8927-2382-48bd-a4fa-7ee4563b3948,For the Birds,2001,1,1
336,c45cf2c1-2847-4545-8f2d-c8ec7f661ee8,No Man's Land,2001,1,1
337,3f359dd5-0225-4939-850b-d0ab9d39f6d5,Murder on a Sunday Morning (Un coupable idéal),2001,1,1
338,d6e8152f-f051-40f0-8563-0d9173c5f76d,The Accountant,2001,1,1
339,c06ced45-0011-45f6-9cf9-7b9585702e3e,Gladiator,2000,5,12
340,6acc71ef-65b9-4a38-9f9d-b49260041216,"Crouching Tiger, Hidden Dragon",2000,4,10
341,6de5a22e-9e73-411d-853d-1d0de5820ad9,Traffic,2000,4,5
342,80f049a3-0711-4ed2-b6de-7eea8c30dfa4,Erin Brockovich,2000,1,5
343,e93b4f21-004a-4cd6-a79b-17c13be3a348,Almost Famous,2000,1,4
344,80f8b3e2-7b15-4e1c-9aac-5f6ff5f05ba7,Wonder Boys,2000,1,3
345,4945effd-d4f1-4ea5-8ab6-d6dc8be77123,How the Grinch Stole Christmas,2000,1,3
346,91612c9a-31a7-4931-b8ac-7195e7a67cc6,U-571,2000,1,2
347,3d45e256-5948-4b8b-a610-f4ccfc1a358d,Pollock,2000,1,2
348,c49c84d5-17a1-40fd-8831-7b8e40a77ac7,Father and Daughter,2000,1,1
349,42db85ac-3a56-4b30-821c-c7c5ab45d76c,Into the Arms of Strangers: Stories of the Kindertransport,2000,1,1
350,67616337-d56a-49f1-9a36-87c7d7873918,Quiero ser (I want to be...),2000,1,1
351,9dfb1dd2-b92e-4997-9009-f9d8b517c0ff,Big Mama,2000,1,1
352,4476ab25-5da2-4bbb-858e-fcb67eab89ae,American Beauty,1999,5,8
353,27a3a4e7-d675-4b9b-b38a-f01a25b29e6d,The Matrix,1999,4,4
354,4e6e8817-2a66-425d-aeca-20e399e937e6,The Cider House Rules,1999,2,7
355,7bdf169d-0826-40e2-8e8d-cfe2693b7a66,Topsy-Turvy,1999,2,4
356,7c037a17-1745-4ce9-899d-a2dbf5dad4f9,Sleepy Hollow,1999,1,3
357,02f994db-bffc-41cb-aebf-3cd7c36a1860,Boys Don't Cry,1999,1,2
358,d307821d-00fc-475a-bb9e-2adcfae443a8,Tarzan,1999,1,1
359,c6ad94d8-81f7-4472-a15d-c7f2dd509e40,One Day in September,1999,1,1
360,8ead4304-8716-4abc-8f5c-26b17dd8dc93,The Red Violin (Le violon rouge),1999,1,1
361,fcb29808-b3f3-4355-93a8-da2812e41f11,The Old Man and the Sea,1999,1,1
362,2c31f2b5-8b6e-4c3a-b96c-1f4fb6e64b57,My Mother Dreams the Satan's Disciples in New York,1999,1,1
363,88a8fe8f-2dee-4482-8cd4-c61b3455bb81,King Gimp,1999,1,1
364,8c75b7a8-3a07-434c-b2ca-8240b0dacfab,"Girl, Interrupted",1999,1,1
365,0799e1dd-8abc-4054-ab7c-25499499cedd,All About My Mother (Todo sobre mi madre),1999,1,1
366,83927793-356d-48ae-8093-8109e7d40a8d,Shakespeare in Love,1998,7,13
367,bb674dcc-f050-4773-8901-91ebfd6aadf0,Saving Private Ryan,1998,5,11
368,5b357e85-8d47-4595-8d38-29c97189a0eb,Life Is Beautiful (La vita è bella),1998,3,7
369,0053053e-d767-4e74-b2fc-d82621a7da84,Elizabeth,1998,1,7
370,d3de4f68-ae72-4757-9b1f-8cb66a84b4da,Gods and Monsters,1998,1,3
371,da32678d-efc5-4307-bd86-51f786b4923b,The Prince of Egypt,1998,1,2
372,0c51b49a-a040-48d4-8284-6d340980e195,Affliction,1998,1,2
373,cebe4b88-3928-4794-9a92-0cb922f46537,What Dreams May Come,1998,1,2
374,71b66694-3803-44a2-9431-8af76e960a25,The Personals,1998,1,1
375,f1215def-78b4-4d26-adcb-a1fa873954de,The Last Days,1998,1,1
376,cbea7a38-1f41-42d7-9f7f-138c56607b59,Election Night (Valgaften),1998,1,1
377,bc669334-f61a-4ece-a9f5-351657e3d316,Bunny,1998,1,1
378,7cec613b-67af-4171-b302-8391bb2e3e35,Titanic,1997,11,14
379,f7b852f3-50b9-476b-a538-a9d1a62cc17c,Good Will Hunting,1997,2,9
380,4742d456-4f6b-4022-a62d-5f5538693050,L.A. Confidential,1997,2,9
381,c8326d6c-01c5-44a5-ad46-5b76ef102eee,As Good as It Gets,1997,2,7
382,f72bd0a9-e5d0-41ac-a47a-944a4693681c,The Full Monty,1997,1,4
383,e3581a46-a198-4104-ac13-9a84a81ce6d6,Men in Black,1997,1,3
384,7795788b-e807-44da-8ea3-9d0e3654748f,Visas and Virtue,1997,1,1
385,655bd6b1-5d16-4456-b863-6315165449d7,Character (Karakter),1997,1,1
386,f9c6b595-710b-4107-9ac4-586e1c245249,Geri's Game,1997,1,1
387,6250c032-a037-47c5-8467-d8b8ee51550e,A Story of Healing,1997,1,1
388,0cd3acb4-2262-47ee-9b33-3b2a8d44abe4,The Long Way Home,1997,1,1
389,03fe3b83-a571-4ea3-9bf5-526c5e6fcf16,The English Patient,1996,9,12
390,7d465a69-ab6c-408b-b448-e306e431e7fa,Fargo,1996,2,7
391,fa4604e9-1357-43fa-ae3a-6ff7b854ca08,Shine,1996,1,7
392,6387886f-1f6d-4fd7-94e6-96de161a8beb,Evita,1996,1,5
393,f98a6c2b-d3b4-4877-8640-cd2dbe675617,Jerry Maguire,1996,1,5
394,a36e5ba7-bdf8-4c44-a601-a56576eb761c,Independence Day,1996,1,2
395,80255c6a-10b6-4cc4-8a37-0e49e6ac78f0,Emma,1996,1,2
396,d49ba2a8-0105-4e2d-896b-dde3ef7a9097,Sling Blade,1996,1,2
397,388383c9-ac92-41c4-ade8-882606252980,The Ghost and the Darkness,1996,1,1
398,abd86fc1-ed54-4127-9a67-a352e0ca0c8c,Kolya,1996,1,1
399,11fd98a5-3219-4343-89d7-4ca7d2812c9b,The Nutty Professor,1996,1,1
400,a971edb2-75cd-40d1-a734-a1c265bb8e6f,Quest,1996,1,1
401,fb43e7a8-4626-4610-b893-609b7c847fd2,When We Were Kings,1996,1,1
402,043575a4-e8df-46c0-b528-845978979b39,Breathing Lessons: The Life and Work of Mark O'Brien,1996,1,1
403,73e03a1d-1f5b-4f33-bdcb-7325ce091618,Dear Diary,1996,1,1
404,8f99e734-6816-4917-aee1-162609915442,Braveheart,1995,5,10
405,b582d5d3-6ecd-4c71-935c-9c6af9054bed,Apollo 13,1995,2,9
406,c4f91a09-ee63-49d4-918f-51f8b88dc678,Pocahontas,1995,2,2
407,a65d16d2-d493-4396-905b-27a9f41383df,The Usual Suspects,1995,2,2
408,9a47b1e7-61df-4c95-940d-dc36e7331645,Restoration,1995,2,2
409,8666825c-4e21-49d5-a4a5-610d49a22d86,Babe,1995,1,7
410,ae7f8788-dc4f-4628-86ce-2cb1d0d61526,Sense and Sensibility,1995,1,7
411,9a6f6297-12b9-46c4-9824-c7a620628320,Il Postino: The Postman,1995,1,5
412,5d61098a-ee75-4ca3-bef9-898ae68f1be4,Dead Man Walking,1995,1,4
413,04dea809-4069-488c-82db-f87f47988bf9,Leaving Las Vegas,1995,1,4
414,1a1bffbe-32a9-4c2b-abca-383caf40deb7,Mighty Aphrodite,1995,1,2
415,471d0ce9-a26f-48d7-8697-3f5c785f1e7d,Anne Frank Remembered,1995,1,1
416,91123f4c-bc01-4d8d-8445-f8b4a63c547b,A Close Shave,1995,1,1
417,db54260d-407c-4898-abff-072808a1d67b,Lieberman in Love,1995,1,1
418,d0b3d980-c9e2-4672-b670-b650e9013791,One Survivor Remembers,1995,1,1
419,d81eab31-aa72-4cd4-b295-6efe7160ef1d,Antonia's Line (Antonia),1995,1,1
420,399761f1-6e1c-448f-ab56-9d7b983c2573,Toy Story,1995,0 (1),3
421,5d964957-894c-404f-99e4-9cc6c52143e0,Forrest Gump,1994,6,13
422,1fdb7046-be2d-4cd0-a0f4-7fb6925a2786,The Lion King,1994,2,4
423,d72f2f19-72db-48d0-aa27-83b5ccac6d87,Speed,1994,2,3
424,295da011-d22f-410c-a689-f613cb88aebb,Ed Wood,1994,2,2
425,44f22f00-8138-4890-8cc2-b0edd57a74e6,Pulp Fiction,1994,1,7
426,2adc6fba-c089-403d-ad3f-01d95d0f0fbf,Bullets Over Broadway,1994,1,7
427,5ef1be32-a206-40b3-a7d8-d7acfb63d196,The Madness of King George,1994,1,4
428,2dcbe66d-badf-416d-a623-321101fc2662,Legends of the Fall,1994,1,3
429,bfb50f50-f938-4fba-acb5-2f5012b22bd5,A Time for Justice,1994,1,1
430,fa810abe-a448-4dd3-b3e5-f9f2743dcb04,Franz Kafka's It's a Wonderful Life,1994,1,1
431,327af767-653d-47e7-97a6-64c50017e7d3,Maya Lin: A Strong Clear Vision,1994,1,1
432,cbf2f514-60a0-4eb1-86e9-5a048bc4cb44,Burnt by the Sun (Utomlyonnye solntsem),1994,1,1
433,6b37b7e3-84fb-4903-88d5-8c11a580e228,Trevor,1994,1,1
434,a2a498d1-c3d4-4788-970a-65e950d0aa75,"The Adventures of Priscilla, Queen of the Desert",1994,1,1
435,2c87b349-0539-4adb-85b8-ef196640171c,Bob's Birthday,1994,1,1
436,82b2f589-06d8-45fb-8e8e-ac6edfa1b0e7,Blue Sky,1994,1,1
437,9641dbf8-44c2-4570-a883-81639f43dc76,Schindler's List,1993,7,12
438,ccbb291b-f714-4dc5-8e4c-79b360d4a6f6,The Piano,1993,3,8
439,cdf6d80e-0bef-442e-a071-52146611a11d,Jurassic Park,1993,3,3
440,01fe249f-eb9d-4381-9ba9-dc799139d203,Philadelphia,1993,2,5
441,88aea86c-906f-42d0-a2ab-ce3dc9a9db79,The Fugitive,1993,1,7
442,05819525-22f9-454e-95b6-c2a58704f3b4,The Age of Innocence,1993,1,5
443,b4d69c74-c9ba-433e-aed6-07c38f68e642,The Wrong Trousers,1993,1,1
444,eb30e2fd-27f0-41eb-baab-aa29ac1f0be5,Belle Epoque (The Beautiful Era),1993,1,1
445,af03ca8d-1f93-4be2-8b24-5133d47691f1,I Am a Promise: The Children of Stanton Elementary School,1993,1,1
446,12cce77c-70bb-4c94-b1b0-40e5dcfcffa8,Mrs. Doubtfire,1993,1,1
447,b697f2e1-4a43-441d-87f1-796cdadf1403,Black Rider (Schwarzfahrer),1993,1,1
448,44957624-e7e9-42ea-92af-641bd8b853b8,Defending Our Lives,1993,1,1
449,63edb5a4-04e9-4fc8-b0a1-e8f47fbbceb6,Unforgiven,1992,4,9
450,b0de33f0-1ad3-425f-be86-80991b2ce6b6,Howards End,1992,3,9
451,a7807598-2922-487e-8f44-9721fc1d4ab8,Bram Stoker's Dracula,1992,3,4
452,7516d2d6-e468-4524-9b2f-233bec53f766,Aladdin,1992,2,5
453,ee8b6f6a-2fe9-46ca-9f51-5496bf93db05,The Crying Game,1992,1,6
454,f0d88c2b-184e-42aa-87fc-b3854aa092d3,Scent of a Woman,1992,1,4
455,899bf7da-fd27-44e0-be38-b6c1303d9982,A River Runs Through It,1992,1,3
456,3d8b63fd-3098-4f56-86c3-b53cecb87ebd,Indochine,1992,1,2
457,696cb345-0d89-49ab-9d78-94902c928ff4,My Cousin Vinny,1992,1,1
458,40852847-1f1d-4d73-a73b-67903682b5ca,The Panama Deception,1992,1,1
459,92a2194f-e9a7-4534-9726-9d27bf2cb9bd,Educating Peter,1992,1,1
460,a1809fb1-74b8-4241-a1b0-f0677d83ce73,The Last of the Mohicans,1992,1,1
461,7c487bc4-2d53-46fb-ba3c-0af6999bc3ea,Death Becomes Her,1992,1,1
462,e5bbc567-dc4d-4ea8-8a6b-a0d9d0f955a9,Omnibus,1992,1,1
463,f0b63558-41fa-4a66-982d-481fe722dcd1,Mona Lisa Descending a Staircase,1992,1,1
464,92997d48-ca9c-49f1-bef0-acc897ea0bed,The Silence of the Lambs,1991,5,7
465,1d4e7888-bd4a-47ed-91f5-748e51f6915b,Terminator 2: Judgment Day,1991,4,6
466,74b112e8-adf1-4cdb-b46e-f1e5463c3530,Bugsy,1991,2,10
467,9d1cbab6-d145-4eb8-bc74-1a6d052ae24c,JFK,1991,2,8
468,31ab8cb6-a868-41f1-af76-9ad70dcd3a97,Beauty and the Beast,1991,2,6
469,5390350d-d516-4dea-82b4-fa81bd8e9f38,Thelma & Louise,1991,1,6
470,725d0ae0-efc0-46fd-ab07-996c35d1f677,The Fisher King,1991,1,5
471,79e2b3f4-cebe-4216-b889-579f0dfdc34a,In the Shadow of the Stars,1991,1,1
472,935a7193-e441-43e8-be96-26bcc28b6e15,Manipulation,1991,1,1
473,08ae71ab-1744-4446-8ca4-48748c286538,Mediterraneo,1991,1,1
474,53eb60d6-6ccb-4535-bcd6-575737c4705b,Session Man,1991,1,1
475,c76ea589-1356-4dc6-bac2-07e15fa96111,City Slickers,1991,1,1
476,c38e07c5-7cee-4e5e-ac3f-42d437852dec,"Deadly Deception: General Electric, Nuclear Weapons and Our Environment",1991,1,1
477,7adace66-b781-425b-a4ee-b6e6c97bf840,Dances with Wolves,1990,7,12
478,33b02274-09b8-4889-9882-717f9834efc3,Dick Tracy,1990,3,7
479,f9dfee34-3969-434e-ac6d-01ee35e2d16c,Ghost,1990,2,5
480,bf81a8fe-7f3a-4a11-8184-2c0796157d45,Goodfellas,1990,1,6
481,93dbcd9d-7bb6-450e-9b25-a88947d38d35,The Hunt for Red October,1990,1,3
482,6f75ad28-61b4-4d3a-bba4-81e19a05b92c,Reversal of Fortune,1990,1,3
483,e7a842ef-c5b3-4484-b0ea-b507a9f2d85e,Cyrano de Bergerac,1990,1,5
484,80c6ed95-65f8-474f-963a-f2390bf35eae,American Dream,1990,1,1
485,11befd7f-14ad-4dd7-8d18-2f4c9f51b19e,Journey of Hope (Reise der Hoffnung),1990,1,1
486,5c5a2fcd-ec3c-4a7f-bb27-a30ab3bc2915,Days of Waiting,1990,1,1
487,a4d78512-bc4d-4796-86a1-d9a8f567a475,Creature Comforts,1990,1,1
488,09495fda-f2ec-4c34-812f-b514d9eedc71,The Lunch Date,1990,1,1
489,9f2d6a98-ad8b-4491-b1e7-d845d1b3833a,Misery,1990,1,1
490,e88b8082-7160-48e3-9955-794cb0cdd059,Total Recall,1990,0 (1),2
491,2edec78f-da68-47ed-af5f-d9fb9bd9c9e6,Driving Miss Daisy,1989,4,9
492,03332ca4-7732-4cf1-832b-46f09e03c39b,Glory,1989,3,5
493,3b72042f-c0cb-4d8a-99ff-1689c5d567ae,Born on the Fourth of July,1989,2,8
494,6c1e4298-f2ec-4bb3-916a-22e838b40188,My Left Foot,1989,2,5
495,15502a37-12ca-4827-9a47-3c057aa974f4,The Little Mermaid,1989,2,3
496,c824a447-7f8a-4273-ae07-b2de42482d09,Dead Poets Society,1989,1,4
497,7b65a0e5-cd47-4675-9ec1-8b30e12852a6,The Abyss,1989,1,4
498,5e8a7062-9859-41a0-ab43-d8581c283a7b,Indiana Jones and the Last Crusade,1989,1,3
499,4f454d15-1caf-4120-b811-e62bc480986f,Henry V,1989,1,3
500,e1282e84-2ff2-4dd8-b333-fcaac215cc94,The Johnstown Flood,1989,1,1
501,366b3b8d-393a-42a1-afa0-e8f3a287c1b1,Common Threads: Stories from the Quilt,1989,1,1
502,8ed940d2-c99a-4c64-889a-344e7fd26263,Cinema Paradiso,1989,1,1
503,92f69fcf-988c-4cf9-8ed4-60ea94b54195,Work Experience,1989,1,1
504,3ad6660a-0d09-4cf9-8dc3-320af662bb9d,Batman,1989,1,1
505,20908ad6-9045-4c9d-a7f1-26921f962d05,Balance,1989,1,1
506,b77f62b2-e226-4b49-a3e3-13cb0dbc2890,Rain Man,1988,4,8
507,4d8ac552-b7bb-4bec-a594-4018c8b1f8c8,Dangerous Liaisons,1988,3,7
508,91203188-15a0-4636-a3f8-5e5297e450c2,Who Framed Roger Rabbit,1988,3 (1),6
509,9fd5b2b6-2e59-4042-967d-ff1a89e025e4,Mississippi Burning,1988,1,7
510,0b978395-d63c-4058-9170-80c21ff9da46,Working Girl,1988,1,6
511,d9775cb0-4dcc-4dee-9718-dc5c3842915f,The Accidental Tourist,1988,1,4
512,bf4aa64b-97f3-4063-b1eb-d2018bce4d19,A Fish Called Wanda,1988,1,3
513,2dbebf32-3700-452d-a230-fe2cec9aaa5e,Pelle the Conqueror (Pelle erobreren),1988,1,2
514,bb44ec5f-0ed7-4488-ae56-c0f375cae854,The Accused,1988,1,1
515,3608c878-ae17-4e65-901a-564550086b6f,The Appointments of Dennis Jennings,1988,1,1
516,4bab9bdb-95e5-4dd7-9af6-add3b0b7a864,Beetlejuice,1988,1,1
517,4b6e3e34-0737-4f66-877a-52c269ebb7f4,Bird,1988,1,1
518,e7a05cdb-c15a-41e6-a8ee-770a77bf1717,Hôtel Terminus: The Life and Times of Klaus Barbie,1988,1,1
519,b4d245c8-afd0-4a53-8bb7-d12329fc2aba,The Milagro Beanfield War,1988,1,1
520,35d929e2-d96f-46a5-bd3e-f5aaaeef7a54,Tin Toy,1988,1,1
521,ed5764c3-b88c-412a-a78a-05cbcea0e4ca,You Don't Have to Die,1988,1,1
522,39ca190a-bcbe-4348-a22b-d671e43f2a21,The Last Emperor,1987,9,9
523,ed29e534-8958-4754-96c3-0ca0444fd96e,Moonstruck,1987,3,6
524,92376438-b936-4fed-a9a9-e88d224bf9a2,The Untouchables,1987,1,4
525,acb7af75-b831-4e7c-ad7f-9a5eb1f49c7a,Babette's Feast (Babettes gæstebud),1987,1,1
526,06e86cd7-ba89-46e2-8dd3-845c21225195,Dirty Dancing,1987,1,1
527,80c7ec41-7bdc-407d-8edb-83b4f9efc1e1,Harry and the Hendersons,1987,1,1
528,fd3a5ed8-4371-4339-916e-dd2f773534b4,Innerspace,1987,1,1
529,e601a89c-c707-45a2-af28-e51fca12ca47,The Man Who Planted Trees (L' Homme qui plantait des arbres),1987,1,1
530,03db2f2b-55b7-4e2f-86f0-7267fc85cb3c,Ray's Male Heterosexual Dance Hall,1987,1,1
531,b9e43759-8e69-4b1e-a1d2-37684b578c83,The Ten-Year Lunch,1987,1,1
532,aeae967d-dec7-4c64-9e92-a0c8d8c8844d,Wall Street,1987,1,1
533,4da592bc-1f26-4094-bf09-93d56ec44363,Young at Heart,1987,1,1
534,ad1b169c-0ac5-4bc2-b2ab-829ffe79cceb,RoboCop,1987,0 (1),2
535,dff008ee-6403-4f7f-8a01-092e7175f17c,Platoon,1986,4,8
536,cca440a0-50de-4a2a-9ad6-c490be4ecc64,A Room with a View,1986,3,8
537,bf2062b7-078f-4109-b734-eeecc43725fe,Hannah and Her Sisters,1986,3,7
538,fc97c338-bbd3-450a-b56e-eb1732198e20,Aliens,1986,2,7
539,354cf772-5f38-49d1-bc0e-a3454a0a0274,The Mission,1986,1,7
540,75280ac6-b219-4e40-bcf5-9d2a69e750f5,Children of a Lesser God,1986,1,5
541,3c92cef9-d22d-4bf3-b841-0f9ca9eed215,The Color of Money,1986,1,4
542,438c5fec-e7e4-4861-a1ee-28d75e1a7d65,Top Gun,1986,1,4
543,47f82b8c-2941-408e-833e-1767e36991c2,Round Midnight,1986,1,2
544,d3b74848-1aca-4bac-b915-75e9b4a9612d,Artie Shaw: Time Is All You've Got,1986,1,1
545,8221f66a-7e81-4b3c-9bb7-0e6d8c360a2c,The Assault (De Aanslag),1986,1,1
546,dbd03033-b6d0-4e63-b04c-54f54107b631,Down and Out in America,1986,1,1
547,ce83f2eb-69b1-4998-bad6-473d413e8675,The Fly,1986,1,1
548,d936df83-493d-4314-a5e4-564493e8059c,A Greek Tragedy,1986,1,1
549,0750f10e-4eda-46c4-b6ab-b88bf1da8eb7,Precious Images,1986,1,1
550,da7e086b-aebd-4e65-84ce-d13d0dbd14c6,"Women – for America, for the World",1986,1,1
551,323b8733-b51c-406b-a47d-6ff98c0ddc37,Out of Africa,1985,7,11
552,530fc339-a6e0-49e4-934a-ed8f4b03fe71,Witness,1985,2,8
553,b226d15c-4618-49b8-b710-503c7a96018f,Cocoon,1985,2,2
554,041dd302-e6a4-4816-8f1b-d436408a4293,Prizzi's Honor,1985,1,8
555,d04b4aef-d09b-4634-bd4e-fc989c4d8cd5,Back to the Future,1985,1,4
556,4f4d0a6e-43a2-4321-9d58-f0ac3e57338d,Kiss of the Spider Woman,1985,1,4
557,581039a5-ab7e-4ff2-8c10-491ff7f1bc34,Ran,1985,1,4
558,2bb8b733-91cd-4152-8e9d-202dca7dd57a,The Official Story (La Historia Oficial),1985,1,2
