,id,film,year,awards,nominations
559,93231d13-af76-4873-8ba4-0f6d9ec4c01a,The Trip to Bountiful,1985,1,2
560,6bcd612d-b725-459a-9e86-a70bfced1341,White Nights,1985,1,2
561,f96f6a20-ce8c-45c0-a08c-07e774cd0e9b,Anna & Bella,1985,1,1
562,2a6bb2c1-bae2-40a3-ac1a-7b02e52e1b3e,Broken Rainbow,1985,1,1
563,6494b0cf-9b4f-4767-b34e-ec726b9ae33b,Mask,1985,1,1
564,bacbcfde-279a-4230-885e-b04b55b6dd2b,Molly's Pilgrim,1985,1,1
565,09ed7ffb-cbd7-4ae3-9545-e8226658ba51,Witness to War: Dr. Charlie Clements,1985,1,1
566,32a32d13-36cf-4a55-9d7e-2d47a05706ee,Amadeus,1984,8,11
567,b1e78f5f-0eb3-4c9a-97bb-4218e569d922,The Killing Fields,1984,3,7
568,a6141f67-4839-4da9-ab99-eb8914bae66b,A Passage to India,1984,2,11
569,d90feadd-4244-4e0d-bdee-be2e07990639,Places in the Heart,1984,2,7
570,8bdfd11d-75fa-4798-b73c-2015de14410d,Indiana Jones and the Temple of Doom,1984,1,2
571,6119c7e6-0f90-45eb-aca0-1cec67f40d6f,Charade,1984,1,1
572,7eb76dbc-806d-420a-89e0-870b18bbbc24,Dangerous Moves (La Diagonale du fou),1984,1,1
573,586c6e9d-e79d-40fb-a37d-6f67ca495822,Purple Rain,1984,1,1
574,fc669f95-b327-4b02-b856-130efcba0ec7,The Stone Carvers,1984,1,1
575,9dc8bcf4-10f9-41bb-94e6-06beaf14c531,The Times of Harvey Milk,1984,1,1
576,6928c2a3-d939-47c5-856b-b58bd0464a4a,Up,1984,1,1
577,8880fbde-929a-4e58-a0f1-ac7974b31147,The Woman in Red,1984,1,1
578,0c06e18b-eac4-402d-8a71-2f7d2a3d3ef2,The River,1984,0 (1),4
579,1a183061-2267-4757-87fa-3916ffdb59c4,Terms of Endearment,1983,5,11
580,467c6179-e8e0-4e5b-8c51-1b0296842950,The Right Stuff,1983,4,8
581,bad57174-b05b-4fad-bb43-4930929d8a45,Fanny & Alexander (Fanny och Alexander),1983,4,6
582,d760f959-5b3b-4942-84de-f532ca2a1b3a,Tender Mercies,1983,2,5
583,259a2a79-7859-47c5-af2f-abc615cdb763,Yentl,1983,1,5
584,34a9b8de-7ae7-4d48-be05-6fc4ca30275d,Flashdance,1983,1,4
585,964f4c17-7911-40c8-9c22-d639dca73a3b,Boys and Girls,1983,1,1
586,4ba42d89-6ca3-4850-a2e9-39c764830208,Flamenco at 5:15,1983,1,1
587,88adb305-63b5-4ca9-bc9e-ded50bfe96d8,He Makes Me Feel Like Dancin',1983,1,1
588,b7066101-f6b3-401c-9271-814d6c60b0ad,Sundae in New York,1983,1,1
589,78e76e23-9249-4297-be2a-15d770ba3f21,The Year of Living Dangerously,1983,1,1
590,53973847-7005-4ea6-8c63-80318d35f727,Return of the Jedi,1983,0 (1),4
591,91a6033a-57c4-4dd8-87d8-c172bd68e27b,Gandhi,1982,8,11
592,bb5bfa37-35e8-4052-89e7-62d87d09ea48,E.T.: The Extra-Terrestrial,1982,4,9
593,55350e7b-0114-4868-b210-4b0f1555451e,An Officer and a Gentleman,1982,2,6
594,c1c8f8ab-99aa-485f-bff8-75e0f3fcd179,Tootsie,1982,1,10
595,a1f776ce-8be5-4cdf-a541-be88b493585f,Victor/Victoria,1982,1,7
596,98d583bd-53d3-4cc2-8703-12631d12ea3c,Sophie's Choice,1982,1,5
597,34d6e015-4b72-42c2-8f61-b9e0e9373b4c,Missing,1982,1,4
598,551d8e3e-43f7-4a24-b520-b70ef594ed1b,If You Love This Planet,1982,1,1
599,8f0f0dcf-fc8f-4862-a6ab-ad53ccc3a675,Just Another Missing Kid,1982,1,1[2]
600,e7d7fbfa-52e5-42a4-b656-0d0e061935ef,A Shocking Accident,1982,1,1
601,623c6ab2-4f71-4b7e-b7fe-63ac74828bf5,Tango,1982,1,1
602,24ec5887-b700-4bbe-bcfe-1d5b241ae0f3,To Begin Again (Volver a empezar),1982,1,1
603,4d0d0198-498a-4049-9130-1f70220acdb9,Quest for Fire,1982,1,1
604,67dcfc49-0e8f-4f16-b0a0-25e754b44c9b,Chariots of Fire,1981,4,7
605,f3d577ce-f8fa-41c9-a7e5-0fa4d81eb793,Raiders of the Lost Ark,1981,4 (1),8
606,94f91bf5-f741-4356-9cb8-2ae1ac8d20db,Reds,1981,3,12
607,b7b87eb2-4919-40d1-963e-71c787a1c8b6,On Golden Pond,1981,3,10
608,da5df309-3dc5-4623-89e2-a6207c7cbe1a,Arthur,1981,2,4
609,9f749421-709e-4955-af78-4cb99cafeee8,An American Werewolf in London,1981,1,1
610,5c994733-4891-4d48-b86c-23ec400b4fcf,Close Harmony,1981,1,1
611,16383968-b672-4b50-b8a4-c2df32fdc1df,Crac,1981,1,1
612,f0730d69-0171-47c5-9b8c-1b44366e4076,Genocide,1981,1,1
613,12977b91-cb3f-4bae-b221-1848ed245c49,Mephisto,1981,1,1
614,782237ad-68e5-4683-8ac7-df226e704a4f,Violet,1981,1,1
615,0107079f-f512-42ab-841b-ab9e77728173,Ordinary People,1980,4,6
616,4e543135-41ea-47b2-83a0-01bd20af6d33,Tess,1980,3,6
617,b044d457-2061-45a1-9adc-5815b4d799ff,Raging Bull,1980,2,8
618,0a0a0a3a-c363-4c10-ace8-8050e8eb368a,Fame,1980,2,6
619,e28af251-cba8-472a-a588-e5e85778a3c7,Melvin and Howard,1980,2,3
620,a54ef64d-d4e2-4fd9-a14c-dd312238707d,Coal Miner's Daughter,1980,1,7
621,54e31a00-34db-4960-8029-35d719564e20,The Empire Strikes Back,1980,1 (1),3
622,d00580d7-8d52-4b32-ac39-a8a78d59f0be,The Dollar Bottom,1980,1,1
623,bc76b8a6-2f40-4141-ad0d-c9d9b215b847,The Fly (A Légy),1980,1,1
624,251f33ff-5200-4c31-b864-896d8f4189ea,From Mao to Mozart: Isaac Stern in China,1980,1,1
625,0417300d-e196-4c7c-b244-e336bc6b57f3,Karl Hess: Toward Liberty,1980,1,1
626,af929e38-ad05-4a4d-ac4e-9297ae9ed156,Moscow Does Not Believe in Tears,1980,1,1
627,f8ebecbd-4a7c-4735-ad3a-291e99e660a3,Kramer vs. Kramer,1979,5,9
628,74515e35-ff1a-4f5b-bf44-a35fc75fef91,All That Jazz,1979,4,9
629,416776de-0975-45f9-b521-8a2419044f35,Apocalypse Now,1979,2,8
630,1a2e7ab2-ab42-4afd-959a-5511665d126d,Norma Rae,1979,2,4
631,95a4e211-79d7-46a2-9dc7-ba150f5d96c9,Breaking Away,1979,1,5
632,7b9043d4-84ae-49c3-8664-49f43eed1e47,Alien,1979,1,2
633,d1dfd36e-6f0a-4c8a-b3f5-b7e03ebfcfad,Being There,1979,1,2
634,a21341e3-8752-4e76-a88a-9a65766fcea4,A Little Romance,1979,1,2
635,a46c1902-9652-474d-ba55-ebb12762812a,Best Boy,1979,1,1
636,7f5684bd-78fa-4c28-83af-4679fe39dbed,Board and Care,1979,1,1
637,0915aedf-d5dd-4def-9167-72e51db0a207,Every Child,1979,1,1
638,1154f0e4-38b6-473e-b8a2-73477198725a,Paul Robeson: Tribute to an Artist,1979,1,1
639,17b0ee65-9667-4855-be5f-ddd836576209,The Tin Drum (Die Blechtrommel),1979,1,1
640,e7d7baa2-031a-4316-a6a3-eaac635335fe,The Black Stallion,1979,0 (1),2
641,9d7c8c6f-5f99-43b7-9aa0-14422e8f74b2,The Deer Hunter,1978,5,9
642,c5d5dcde-7a3e-4c62-967a-bf3a02a9e526,Coming Home,1978,3,8
643,66b4d981-e8aa-4fc9-a8fc-89a357c928d3,Midnight Express,1978,2,6
644,cee90f0c-ee70-41cd-a94d-e173760a496d,Heaven Can Wait,1978,1,9
645,a7a705fd-5cbc-4d51-a80c-7eef29d9d34c,Days of Heaven,1978,1,4
646,4a01613b-3730-4aed-9adb-248e14b601a2,California Suite,1978,1,3
647,6b568a95-d05c-4ae6-8105-e09dd97ee7e2,The Buddy Holly Story,1978,1,3
648,572cf14c-38e5-4b7e-8d34-9567b8902ac3,Death on the Nile,1978,1,1
649,a7998dda-b791-4ece-8652-768d7d5735c8,The Flight of the Gossamer Condor,1978,1,1
650,f8029be8-0023-45d4-bd02-dd5d19680bbe,Get Out Your Handkerchiefs (Préparez vos mouchoirs),1978,1,1
651,9f4e0fc6-4eda-4966-bea1-70d0570b0742,Scared Straight!,1978,1,1
652,9cee5b27-57e4-4ba0-883b-66c64cd1e9d0,Special Delivery,1978,1,1
653,31620dd7-739c-4a13-9477-986a7c2d27a4,Teenage Father,1978,1,1
654,5e801a0a-bc16-4267-a66e-c00ea90b5e99,Thank God It's Friday,1978,1,1
655,eab97080-1335-4032-9cd6-7e34f0060cea,Superman,1978,0 (1),3
656,9fb07f61-27c5-4667-8d29-e64555e4544d,Annie Hall,1977,4,5
657,4cac435a-d354-4e80-97e8-15b9fe266168,Star Wars,1977,6 (1),10
658,262b5537-92d1-4464-8c7a-9eaf2db88626,Julia,1977,3,11
659,4dd95b99-3610-40f2-8c38-7b691c4639f2,Close Encounters of the Third Kind,1977,1 (1),8
660,5334d99e-ba14-4fc5-b423-dffd4543be4e,The Goodbye Girl,1977,1,5
661,dbeeefba-c09a-479c-91bc-9e20649f0b07,A Little Night Music,1977,1,2
662,b05096d2-4481-4beb-942a-cfc3bcc18116,Gravity Is My Enemy,1977,1,1
663,45870d7b-5228-451c-81da-82bd4dee4222,I'll Find a Way,1977,1,1
664,529808cf-13fd-45fe-9509-541c57607169,Madame Rosa (La Vie devant soi),1977,1,1
665,21a05821-fa56-4d89-bc56-f4ab74aae628,The Sand Castle (Le Château de sable),1977,1,1
666,8ddf4ddc-fe0e-4892-8417-0224092138da,Who Are the DeBolts? And Where Did They Get Nineteen Kids?,1977,1,1
667,f9b7c48a-95c3-4b10-bf99-96205ef8d0e0,You Light Up My Life,1977,1,1
668,c25f37b2-0555-467e-ad32-f75262868d43,Rocky,1976,3,10
669,ef4182b5-65bd-4755-8d51-92af9cdd8105,Network,1976,4,10
670,09aad71e-0dd3-48a2-883e-4d9e88d235f3,All the President's Men,1976,4,8
671,88882f46-309a-4e5c-836f-d4e0dbcad664,Bound for Glory,1976,2,6
672,7fa49bf7-5e29-41b5-b964-d51c000d9038,A Star Is Born,1976,1,4
673,f7764b7f-697a-4052-8192-c762bf71343a,Fellini's Casanova (Il Casanova di Federico Fellini),1976,1,2
674,5fa1ade7-cffa-4b05-869c-b27c1061f6d2,The Omen,1976,1,2
675,00347a79-00d7-41ef-95f2-a0ac9226aeab,Black and White in Color (Noirs et blancs en couleur),1976,1,1
676,90f1a4d7-42f1-4a6f-8b2b-73ab6774a44b,"Harlan County, USA",1976,1,1
677,aa5df84f-94b5-4b26-94c2-62d0df713415,In the Region of Ice,1976,1,1
678,b7149e82-b422-4981-8f1b-cd0ffa31fad1,Leisure,1976,1,1
679,819e7448-89df-4463-a65d-9bb0f7fb0325,Number Our Days,1976,1,1
680,2fdb98d3-090e-448a-a98c-d825458cd232,King Kong,1976,0 (1),2
681,921e9954-bde9-4a8f-8bec-6dad4b837a51,Logan's Run,1976,0 (1),2
682,581c53d4-3b90-435a-b8d1-ea1467fde461,One Flew Over the Cuckoo's Nest,1975,5,9
683,7a5c5218-e82a-484d-9a9e-a502908dd3f5,Barry Lyndon,1975,4,7
684,e20aa3db-3e57-40a6-83a3-b47a82feccd0,Jaws,1975,3,4
685,b59dab72-5d64-4f6b-9d6f-f7cdecad7b3a,Dog Day Afternoon,1975,1,6
686,58f37e32-3d5e-4f63-8832-dfd016d9156e,Nashville,1975,1,5
687,fbee4da4-5526-43f9-81d6-0e0649e9ca75,Shampoo,1975,1,4
688,3bcc6f7a-2a01-48bc-881f-3b66f8201830,The Sunshine Boys,1975,1,4
689,29153283-cb94-4b3e-bf17-1d2ea88004e0,Angel and Big Joe,1975,1,1
690,23222f7a-d9b9-4b3b-807b-405b5f1ea451,Dersu Uzala,1975,1,1
691,536ac022-41a1-4548-9c31-7b19e8b9f43d,The End of the Game,1975,1,1
692,eddfa47f-5895-4070-ad4d-a4eda20cc4fc,Great (Great (Isambard Kingdom Brunel)),1975,1,1
693,d9af0aac-1f85-469e-98da-3f719860deb6,The Man Who Skied Down Everest,1975,1,1
694,5fbce53f-b605-4508-842c-e291f10b9e1a,The Hindenburg,1975,0 (2),3
695,ea301ad2-30cd-460a-bb08-d86b164d5683,The Godfather: Part II,1974,6,11
696,f15245a6-7c7c-4292-97e8-27dba9241a67,The Towering Inferno,1974,3,8
697,a189062a-cb59-40b3-9759-219ca2cf9dee,The Great Gatsby,1974,2,2
698,2da8843b-b49c-4c9c-8260-943ae77ea8c2,Chinatown,1974,1,11
699,17d9857c-1601-4824-a174-9aaa3b4de788,Murder on the Orient Express,1974,1,6
700,9fa4325e-4692-4888-ab32-ffa6a87ba843,Earthquake,1974,1 (1),4
701,c647b994-613a-49cf-acf4-f59eb148d941,Alice Doesn't Live Here Anymore,1974,1,3
702,10bf1c11-e9ff-4ff9-a111-aa3234549620,Amarcord,1974,1,3[3]
703,fc57c44e-bc1a-4efc-b522-464e8e5cf89c,Harry and Tonto,1974,1,2
704,6fedd0c5-1702-4abd-940a-f7f1bc56df6d,Closed Mondays,1974,1,1
705,effc5a8a-bbc9-4e4c-a708-64b8122cf05f,Don't,1974,1,1
706,209121ca-183f-4f96-a903-2d57c7887c06,Hearts and Minds,1974,1,1
707,3f56295c-7100-4f1e-8687-4b87e7c92ddc,"One-Eyed Men Are Kings (...borgnes sont rois, Les)",1974,1,1
708,1a792bbf-5dd5-44fd-9ecd-e82eadd8acb7,The Sting,1973,7,10
709,c9d2e0d6-a212-47b6-aba9-743c057bb5b2,The Exorcist,1973,2,10
710,fc87cd67-3ca7-4163-8c94-62f5f7157e12,The Way We Were,1973,2,6
711,fc1e4183-ecc0-40b7-982c-43d93a0066e7,Cries and Whispers (Viskningar och rop),1973,1,5
712,e923e168-0fc5-4bc2-b130-fe48d7d897e7,A Touch of Class,1973,1,5
713,b0ac8eb9-23d0-4eb7-8fee-0318dd70a629,Day for Night (La Nuit américaine),1973,1,4
714,fd8628f5-ea4d-4ebd-b730-e9f1015ab57e,Paper Moon,1973,1,4
715,386f0cdb-97c3-4b29-b3a9-c1ad89f1c0d2,The Paper Chase,1973,1,3
716,6250f793-bd39-4ddf-bffd-51421bf98a07,Save the Tiger,1973,1,3
717,0f321a4d-81e6-48d6-83b1-2585a368bf60,The Bolero,1973,1,1
718,4dfec375-6110-435f-81a1-e9cd7dd7abbe,Frank Film,1973,1,1
719,5222f3ef-08df-48dc-bdfc-b5bee1d5c0bb,The Great American Cowboy,1973,1,1
720,706b0a67-050d-4ae7-a37a-2f78734d90a0,Princeton: A Search for Answers,1973,1,1
721,e0c9ae0c-28e4-430c-8cb8-2d86f2c15a6c,The Godfather,1972,3,10[4]
722,ed029124-f3b5-4cb6-a5e4-aedf66191d5c,Cabaret,1972,8,10
723,4e1538a1-e90b-4be4-8262-b04289574e30,The Poseidon Adventure,1972,1 (1),8
724,0d63e430-a8e6-46da-ad82-e25ce8e279f2,Travels with My Aunt,1972,1,4
725,3fcfb68d-bb04-4468-ae3e-a90897d2f7c7,Butterflies Are Free,1972,1,3
726,0770e4a3-1d8b-4594-bb4e-b1ac5153af14,The Candidate,1972,1,2
727,e8d0669b-dfa2-4530-98f4-4c629bdab780,The Discreet Charm of the Bourgeoisie (Le charme discret de la bourgeoisie),1972,1,2
728,342f6d48-b036-4263-ae17-ed26dee58aac,A Christmas Carol,1972,1,1[5]
729,3ff7e2cc-c410-40f0-9686-54031b7e56e1,Limelight,1972,1,1[6]
730,e5667302-39a3-4fea-8522-2abeaebda0dc,Marjoe,1972,1,1
731,1eb5cac0-d0df-4b0b-afc4-5ff5826dc766,Norman Rockwell's World... An American Dream,1972,1,1
732,069048fd-cd41-497d-9336-0622e45c7f1d,This Tiny World,1972,1,1
733,9a0b071f-8d40-4b80-a564-4af43d37cd13,The French Connection,1971,5,8
734,760da754-6441-40b5-a86a-b3e9988557d2,Fiddler on the Roof,1971,3,8
735,e74b3069-c7a0-4b25-8e0e-3e77c1ad811c,The Last Picture Show,1971,2,8
736,678fce27-1a85-4413-bf04-59492a243613,Nicholas and Alexandra,1971,2,6
737,836163e0-eea4-46a4-bb0e-ddfa45a565ef,Sentinels of Silence,1971,2,2
738,9cc0e5a8-2c58-43f1-a833-2d7457f35101,Bedknobs and Broomsticks,1971,1,5
739,60cba81e-4fd8-4d20-a19a-4cd10a6c000b,Summer of '42,1971,1,4
740,70f4a8da-5db4-418a-b8d2-f328fc0cc4df,The Garden of the Finzi-Continis (Il Giardino dei Finzi-Contini),1971,1,2
741,3a311ba2-fddb-4cf8-ace8-2c1d4a4a2583,The Hospital,1971,1,2
742,c62de719-5f0f-4276-9d90-d84057fa9eff,Klute,1971,1,2
743,28131a01-ca53-4ba3-801c-79a146c1eef0,Shaft,1971,1,2
744,8bbe100a-250c-4300-b220-e0f5009cbf7b,The Crunch Bird,1971,1,1
745,589a6650-bfaf-4855-bed6-83206541ca6b,The Hellstrom Chronicle,1971,1,1
746,641021f2-8952-452d-9cee-1108dd0352c8,Patton,1970,7,10
747,605b4d14-705f-49b6-8c77-82f097a76e56,Ryan's Daughter,1970,2,4
748,2f6222de-4115-4f62-8304-d9b21a6812c3,Airport,1970,1,10
749,0aa7c9e1-dcae-4f5a-a637-610c01462b76,Love Story,1970,1,7
750,36f58f01-4a99-4e92-a489-a2c0b363b7a1,M*A*S*H,1970,1,5
751,b71cc447-e2ae-4990-a506-5e19d3b4123b,Tora! Tora! Tora!,1970,1,5
752,a4710f99-e2e3-4a51-b432-dc3bb0fdc7bc,Women in Love,1970,1,4
753,fc56ece7-2d5b-4ff0-9c71-46a5cd867d30,Lovers and Other Strangers,1970,1,3
754,d6202692-3828-48c5-966d-899358b12561,Woodstock,1970,1,3
755,2791ddc0-2e42-4c9f-826e-509fb0f51cd5,Cromwell,1970,1,2
756,6ddf20b5-3f2b-4401-968d-69483325664a,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),1970,1,2
757,bb17a465-87b8-475f-90f2-a66c72efb86f,Interviews with My Lai Veterans,1970,1,1
758,d0797fed-2712-4c5b-a7bc-b94c41d09f3d,Is It Always Right to Be Right?,1970,1,1
759,311a1dc1-190c-49d4-a2c0-7224658e5c9a,Let It Be,1970,1,1
760,924bd0a2-2081-47b2-8ed6-d3be8437b1cf,The Resurrection of Broncho Billy,1970,1,1
761,afb9d23d-d656-432f-96a9-a61a387cf2bd,Midnight Cowboy,1969,3,7
762,41663688-ff7e-49d8-908e-e076fdadaa00,Butch Cassidy and the Sundance Kid,1969,4,7
763,a655e060-39bd-48e4-8b9b-eacd10405814,"Hello, Dolly!",1969,3,7
764,0266e872-fa6b-40f8-9e4e-b9152f9ab3fd,Z,1969,2,5
765,fa976f2e-d620-4b9e-aa84-9311d286b5e0,Anne of the Thousand Days,1969,1,10
766,ac14d8e8-6c13-42e1-8c03-8095369e530f,"They Shoot Horses, Don't They?",1969,1,9
767,cc03898a-8184-4d0c-9fd3-e887a94303d5,Marooned,1969,1,3
768,743cac1c-56d0-4eeb-b706-873b041db826,The Magic Machines,1969,1,2
769,b2b3fa00-676d-4f89-91e0-0919e3e9ba8f,The Prime of Miss Jean Brodie,1969,1,2
770,fff7cbf6-0faa-4480-a2da-f9a94d16f428,True Grit,1969,1,2
771,391e9239-7836-4f88-b051-37ff275d8f23,Arthur Rubinstein – The Love of Life (L'amour de la vie - Artur Rubinstein),1969,1,1
772,10a52811-ff00-4d5e-9c38-1aef3f0dca0d,Cactus Flower,1969,1,1
773,de55b8f0-05e4-4370-afa2-e2d3bd26ce47,Czechoslovakia 1968,1969,1,1
774,5674ecd1-0348-4f3a-86ef-582b682dd446,It's Tough to Be a Bird,1969,1,1
775,aff0872a-fd4c-4d02-bc19-be457bbe2a37,Oliver!,1968,5 (1),11
776,96c90e8a-6de1-4f4c-9fdb-a61dcd58720b,The Lion in Winter,1968,3,7
777,68b7aaa8-c18a-42ae-969c-aea99b0a3eb5,Romeo and Juliet,1968,2,4
778,237f6456-a761-40ac-a7b8-41ecffb01094,Funny Girl,1968,1,8
779,a60a2c3a-07fa-412f-80e1-94f2593bd570,2001: A Space Odyssey,1968,1,4
780,f711e47f-2493-43d2-be30-2c044922ef30,Bullitt,1968,1,2
781,c7869259-b7d0-4c09-a492-e0f998f5d292,The Producers,1967,1,2
782,b940823a-994e-4d0f-aa81-afa39a6ed641,Rosemary's Baby,1968,1,2
783,2eb89665-de8f-49fe-b706-2f2275323393,The Subject Was Roses,1968,1,2
784,8b6e5f3b-cf75-4a04-ab33-058beef3e01f,The Thomas Crown Affair,1968,1,2
785,39bf623a-4863-43ec-a530-4f93f8ebc19f,War and Peace (Voyna i mir),1968,1,2
786,54d30b60-f8f4-44c0-af4b-70ec3c308ec8,Charly,1968,1,1
787,9dfbe864-5c39-4e3f-bb75-bb7356edc6af,Journey into Self,1968,1,1
788,9b3ad65b-a08b-4839-bb55-6eec98f7125b,Robert Kennedy Remembered,1968,1,1
789,7b5617c2-dea2-4860-80bc-e5e6883570a6,Why Man Creates,1968,1,1
790,b494e28b-d91d-4391-9391-2d5708484a30,Winnie the Pooh and the Blustery Day,1968,1,1
791,326a4303-240e-4c57-bc5e-69832e666e7d,Planet of the Apes,1968,0 (1),2
792,3759ed1b-a90d-4aee-a076-022b8366bb75,In the Heat of the Night,1967,5,7
793,c392f678-f344-4962-b27b-981fc9a1b8e7,Camelot,1967,3,5
794,b7d51246-0858-4812-abcc-ee30b8d0530d,Bonnie and Clyde,1967,2,10
795,1e6648fc-f0c4-48fc-b86c-8693e7525e32,Guess Who's Coming to Dinner,1967,2,10
796,61d1ce9f-3e6a-415c-890c-6d58739604ce,Doctor Dolittle,1967,2,9
797,e087c69e-f7c2-4ce6-9215-e04d16e2437e,The Graduate,1967,1,7
798,fc5e0ace-6ee7-4914-8f58-e0b5234adb74,Thoroughly Modern Millie,1967,1,7
799,6df8d9b6-b82c-4590-b3fe-7dfa482f4662,Cool Hand Luke,1967,1,4
800,fab5fff0-ebef-4365-adba-dfdcf6825eec,The Dirty Dozen,1967,1,4
801,a1623637-6492-467f-bb92-241c4924be59,A Place to Stand,1967,1,2
802,94fcbc83-aa1f-4656-9e86-0c1a62ed17a2,The Anderson Platoon (La Section Anderson),1967,1,1
803,2468b936-6a59-4142-b5de-39eca8b58306,The Box,1967,1,1
804,6fcd0686-697e-496c-b6eb-42280ea93ba5,Closely Watched Trains (Ostre sledované vlaky),1967,1,1
805,a1168ffa-67f7-40bb-a142-820fd9eff133,The Redwoods,1967,1,1
806,24df013e-65f6-49d6-abf5-eacfaa2c4858,A Man for All Seasons,1966,6,8
807,0f18552d-8556-424e-89ae-c7769b5733bd,Who's Afraid of Virginia Woolf?,1966,5,13
808,0352b7f2-e3d6-4955-8cfb-fe172b554d4f,Grand Prix,1966,3,3
809,dc09157d-50bf-4a78-b836-d31e96bb0164,Fantastic Voyage,1966,2,5
810,5b05c91b-492a-4750-ad18-84087cde826c,A Man and a Woman,1966,2,4
811,bfa6df78-790e-47d1-afbb-9fafc736c4fb,Born Free,1966,2,2
812,372a0fb3-f594-4dd3-adbd-6941aff83d1d,The Fortune Cookie,1966,1,4
813,e3f168db-dbe6-49b6-a434-4f710e12ba64,A Funny Thing Happened on the Way to the Forum,1966,1,1
814,110f13d3-096b-4cbc-9c4e-c993a8bd4538,A Herb Alpert and the Tijuana Brass Double Feature,1966,1,1
815,572f57d8-a15a-4be8-9643-54ec8c76e69e,The War Game,1966,1,1
816,c8531e6f-7c8c-4c64-ac57-092a81f4220a,Wild Wings,1966,1,1
817,caeded85-56db-4409-8e22-e738404bcef6,A Year Toward Tomorrow,1966,1,1
818,38f5e572-5c63-46c3-895a-0261334e1c04,The Sound of Music,1965,5,10
819,cf104aec-88ac-47a3-81ed-06f246bc3a8a,Doctor Zhivago,1965,5,10
820,5af5ec1b-f100-4301-9360-d56f6d4dd563,Darling,1965,3,5
821,f908864d-3c72-4fe7-9bf1-a25f75b11dc8,Ship of Fools,1965,2,8
822,1cb9342b-e5b8-424f-98ca-09f283e89666,Cat Ballou,1965,1,5
823,73dc3f81-49a1-4276-8260-535c414877e1,The Great Race,1965,1,5
824,ca17582c-eee2-4d64-9b59-812bf9d41fb9,A Patch of Blue,1965,1,5
825,d819ef26-9ed3-42bb-8c81-fd21a30dba86,A Thousand Clowns,1965,1,4
826,2870fac4-f381-47ad-9dd1-89827dc1aa7a,The Shop on Main Street (Obchod na korze),1965,1,2
827,c55e47d1-87ea-4e8e-a7eb-e2ecad430249,The Sandpiper,1965,1,1
828,1d896c89-78ea-4369-8209-70de1466cb04,The Eleanor Roosevelt Story,1965,1,1
